= Evis bin 1: 0 - 0.5GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear
NR_nubar_n_CC_2Pi             (-1) | -0.896       | -0.153    | 0         | -0.455      | 0         | 0         | 0         | -0.288    | 0.0235    | 0.0235    | 0.0235    | 0.0235    | -0.0147   | -0.195    | 0.0717    | -0.0806
flux_Nov17_11                 (-1) | 0.879        | 0.00258   | 0.027     | 0.195       | 0.569     | 0.147     | 0.0279    | -0.0891   | -0.151    | -0.00187  | -0.00022  | 0.0579    | 0.000362  | 0.0197    | -0.00294  | -0.0127
Theta_Delta2Npi               (-1) | -0.854       | -0.0243   | -0.0229   | -0.548      | -0.215    | 0         | 0         | -0.0438   | 0.0424    | 0.0141    | 0.0141    | 0.0141    | 0.0162    | -0.00789  | 0.00522   | -0.0433
NR_nu_p_CC_2Pi                ( 1) | 0.773        | 0         | 0.00636   | 0.212       | 0.567     | 0         | 0.0625    | -0.0757   | -0.0757   | 0         | -3.69e-05 | 0         | 0         | 0         | 0         | 0
flux_Nov17_19                 ( 1) | -0.734       | -0.0119   | -0.0242   | -0.0892     | -0.518    | -0.123    | -0.029    | 0.0614    | 0.113     | 0.00112   | -0.00023  | -0.0487   | 0.000481  | -0.00846  | 0.00101   | 0.00165
FrCEx_N                       (-1) | -0.714       | -0.0102   | 0.0109    | -0.572      | -0.0172   | -0.0887   | 0.0239    | -0.0601   | 0.0664    | 0.0288    | 0.0311    | 0.031     | 0.00549   | 0.032     | 0.038     | -0.0756
MuonRecoResFD                 ( 1) | -0.692       | 0.0158    | -0.0564   | 0.0341      | -0.0382   | -0.721    | 0         | 0.0737    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.0737
FrInel_N                      ( 1) | -0.684       | -0.0329   | 0.0065    | -0.442      | 0.0296    | -0.0949   | -0.0449   | -0.105    | -0.0146   | -0.0382   | -0.0403   | -0.0403   | -0.0421   | -0.0548   | -0.0416   | -0.115
ChargedHadRecoUncorrND        (-1) | 0.674        | 0         | 0         | 0           | 0         | 0         | 0         | 0.674     | 0.0289    | 0.0084    | 9.25e-05  | 0         | 0.636     | 0         | 0         | 0
BhtBY                         (-1) | 0.656        | 0.00228   | 0.00833   | 0.235       | 0.206     | 0.164     | 0.05      | -0.00874  | -0.00125  | 0.0156    | 0.0156    | 0.0156    | 0.0174    | 0.00523   | 0.00656   | 0.0257
nuenumu_xsec_ratio            (-1) | 0.648        | 0.00811   | 0         | 0.453       | 0.0968    | 0         | 0         | 0.0893    | 0.0926    | 0.0926    | 0.0926    | 0.0926    | 0.0926    | 0.0926    | 0.0755    | 0.106
NR_nubar_n_CC_3Pi             (-1) | -0.602       | -0.0692   | -0.00522  | -0.342      | 0         | 0         | -0.0549   | -0.13     | -0.00685  | -0.00685  | -0.00685  | -0.00685  | -0.0253   | -0.172    | 0.0852    | -0.0388
NR_nu_n_NC_3Pi                ( 1) | 0.577        | 0         | 0         | 0           | 0         | 0.582     | 0         | -0.00469  | 0         | -0.00469  | 0         | 0         | 0         | 0         | 0         | 0
FrAbs_N                       (-1) | 0.555        | 0.0086    | 0.0156    | 0.34        | 0.068     | -0.0107   | -0.0298   | 0.163     | -0.0244   | -0.0283   | -0.0289   | -0.0289   | -0.00326  | 0.0177    | -0.0364   | 0.0926
MaCCRES                       ( 1) | 0.517        | 0.0384    | 0.014     | 0.279       | 0.164     | 0         | 0         | 0.0214    | -0.0194   | 0.00774   | 0.00774   | 0.00774   | 0.00813   | 0.0369    | 0.0122    | 0.0145
NR_nu_n_NC_2Pi                ( 1) | 0.507        | 0         | 0         | 0           | 0         | 0.51      | 0         | -0.00255  | 0         | -0.00255  | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_CC_3Pi             (-1) | -0.506       | -0.0696   | -0.0192   | -0.228      | 0         | 0         | -0.0351   | -0.154    | 0.0058    | 0.0058    | 0.0058    | 0.0058    | -0.0244   | -0.185    | 0.099     | -0.0258
BeRPA_D                       ( 1) | 0.503        | 0.0515    | 0.0328    | 0.297       | 0.241     | 0         | 0         | -0.12     | -0.0524   | 0.00114   | 0.00114   | 0.00114   | -0.014    | -0.026    | 0.0155    | -0.0386
CV1uBY                        (-1) | 0.487        | 0.00799   | 0.00743   | 0.222       | 0.11      | 0.104     | 0.0287    | 0.00719   | -0.00891  | -0.000329 | 0.000685  | 0.000685  | 0.00304   | 0.0285    | -0.0013   | -0.0104
ChargedHadRecoUncorrSqrtND    (-1) | 0.485        | 0         | 0         | 0           | 0         | 0         | 0         | 0.485     | 0.0321    | 0.00531   | 9.25e-05  | 0         | 0.448     | 0         | 0         | 0
flux_Nov17_18                 (-1) | -0.473       | 0.014     | -0.0299   | 0.331       | -0.591    | -0.161    | -0.0354   | -0.000241 | 0.115     | 0.00133   | 1.84e-06  | -0.115    | 5.94e-05  | -0.00269  | 0.000891  | -6.02e-05
RecoEnergyInvSqrtND           (-1) | 0.468        | 0         | 0         | 0           | 0         | 0         | 0         | 0.468     | 0.0137    | 0.0134    | 9.24e-05  | 0         | 0.44      | 0         | 0         | 0
BeRPA_B                       ( 1) | 0.457        | 0.0669    | 0.0165    | 0.421       | 0.236     | 0         | 0         | -0.283    | -0.0733   | -0.00499  | -0.00499  | -0.00499  | -0.0361   | -0.178    | 0.0177    | -0.0342
flux_Nov17_15                 (-1) | -0.454       | -0.0214   | -0.0124   | -0.351      | -0.189    | -0.0593   | -0.00249  | 0.181     | 0.0387    | 0.00119   | -0.000297 | 0.147     | 0.000941  | -0.000437 | -9.55e-05 | -0.00731
ChargedHadRecoResFD           ( 1) | -0.448       | 0.00415   | -0.0118   | -0.676      | -0.0402   | 0.0515    | 0.125     | 0.0989    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.0989
EMRecoResFD                   ( 1) | 0.447        | 0.0179    | -0.0626   | 0.487       | -0.03     | -0.0515   | 0         | 0.0862    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.0862
BeRPA_A                       ( 1) | 0.435        | 0.0668    | 0.0059    | 0.526       | 0.201     | 0         | 0         | -0.364    | -0.0893   | -0.00989  | -0.00989  | -0.00989  | -0.0469   | -0.255    | 0.0132    | -0.0261
AhtBY                         (-1) | -0.435       | -0.00153  | -0.0077   | -0.182      | -0.136    | -0.0878   | -0.0203   | 0.00105   | 0.00322   | -0.00598  | -0.0064   | -0.0064   | -0.00723  | -0.00454  | -0.00266  | -0.0138
CV2uBY                        (-1) | -0.425       | -0.00698  | -0.00647  | -0.194      | -0.0964   | -0.0904   | -0.0251   | -0.00631  | 0.00778   | 0.000276  | -0.000607 | -0.000607 | -0.00267  | -0.0249   | 0.00113   | 0.00909
flux_Nov17_20                 (-1) | 0.423        | 0.0327    | 0.015     | -0.152      | 0.547     | 0.064     | 0.0258    | -0.11     | -0.118    | -0.000877 | 0.000122  | 0.00875   | 0.000438  | 0.0025    | -9.68e-05 | -0.002
C12ToAr40_2p2hScaling_nu      ( 1) | 0.419        | 0         | 0.00753   | 0.221       | 0.254     | 0         | 0         | -0.0641   | -0.0641   | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_p_NC_3Pi                ( 1) | 0.406        | 0         | 0         | 0           | 0         | 0.426     | 0         | -0.0202   | 0         | -0.0202   | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_12                 ( 1) | -0.394       | 0.0193    | 0.000476  | -0.272      | -0.0589   | -0.00869  | -0.00775  | -0.0663   | 0.02      | -0.000385 | 0.000143  | -0.0842   | 0.00115   | 0.0184    | -0.00301  | -0.0176
RecoEnergyScaleND             (-1) | 0.389        | 0         | 0         | 0           | 0         | 0         | 0         | 0.389     | 0.0213    | 0.0179    | 9.24e-05  | 0         | 0.349     | 0         | 0         | 0
NR_nu_p_NC_2Pi                ( 1) | 0.363        | 0         | 0         | 0           | 0         | 0.361     | 0         | 0.00214   | 0         | 0.00214   | 0         | 0         | 0         | 0         | 0         | 0
CCQEPauliSupViaKF             (-1) | 0.359        | 0.0758    | 0.00224   | 0.531       | 0.163     | 0         | 0         | -0.413    | -0.0796   | -0.0128   | -0.0128   | -0.0128   | -0.0565   | -0.313    | 0.0129    | -0.028
NR_nubar_n_NC_2Pi             ( 1) | 0.358        | 0         | 0         | 0           | 0         | 0.359     | 0         | -0.000567 | 0         | -0.000567 | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_7                  ( 1) | -0.315       | -0.183    | 0.000568  | -0.179      | 0.0177    | 0.000143  | 0.000669  | 0.0275    | -0.0102   | 0.000266  | 0.00025   | 0.0708    | -0.000746 | -0.0259   | -0.00021  | -0.00212
FrElas_N                      (-1) | -0.311       | -0.0358   | -0.0381   | -0.138      | 0.0121    | 0.0523    | -0.0438   | -0.12     | -0.0489   | -0.0489   | -0.0489   | -0.0489   | -0.0489   | -0.0489   | -0.0486   | -0.12
flux_Nov17_21                 (-1) | -0.268       | 0.00321   | -0.00427  | 0.0584      | -0.244    | -0.0191   | -0.0134   | -0.049    | 0.0446    | -0.000427 | 7.81e-05  | -0.0945   | 0.000291  | -0.00182  | 0.000551  | 0.00281
C12ToAr40_2p2hScaling_nubar   ( 1) | 0.267        | 0.0602    | 0.00968   | 0.363       | 0         | 0         | 0         | -0.166    | -0.0175   | -0.0175   | -0.0175   | -0.0175   | -0.0307   | -0.138    | 0.000156  | -0.0503
NR_nubar_n_NC_3Pi             ( 1) | 0.257        | 0         | 0         | 0           | 0         | 0.253     | 0         | 0.00406   | 0         | 0.00406   | 0         | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArFD             ( 1) | 0.232        | 0         | 0         | 0           | 0         | 0         | 0.232     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_NC_3Pi             ( 1) | 0.218        | 0         | 0         | 0           | 0         | 0.216     | 0         | 0.00214   | 0         | 0.00214   | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_22                 (-1) | -0.203       | 0.0118    | -0.00428  | -0.0676     | -0.0152   | -0.0138   | -0.0047   | -0.109    | 0.00843   | 0.000271  | 5.21e-05  | -0.118    | 0.00166   | -0.00544  | 0.000864  | 0.0031
flux_Nov17_17                 ( 1) | -0.202       | 0.0163    | -0.0041   | -0.276      | 0.205     | -0.00654  | -0.000253 | -0.137    | -0.018    | 0.000362  | 0.000163  | -0.125    | 0.00059   | 0.00488   | -0.000729 | 0.00171
FrCEx_pi                      (-1) | -0.196       | -0.00879  | 0.00811   | -0.0312     | -0.0364   | -0.0539   | -0.0313   | -0.0429   | 0.0139    | 0.00397   | 0.00462   | 0.00462   | -0.0121   | -0.012    | 0.00684   | -0.0204
RecoEnergySqrtND              (-1) | 0.172        | 0         | 0         | 0           | 0         | 0         | 0         | 0.172     | 0.0133    | 0.0162    | 9.24e-05  | 0         | 0.142     | 0         | 0         | 0
ERecoScaleMuLArSqrtFD         ( 1) | 0.162        | 0         | 0         | 0           | 0         | 0         | 0.162     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_1                  (-1) | -0.158       | 0.0435    | -0.0124   | -0.0488     | -0.182    | -0.0517   | -0.0114   | 0.105     | 0.0642    | 0.000165  | -0.00054  | 0.0425    | 0.000641  | -0.018    | 0.00198   | 0.0102
flux_Nov17_5                  ( 1) | -0.156       | -0.18     | -5.3e-05  | -0.02       | -0.00617  | -0.000855 | -0.000448 | 0.0512    | -0.00035  | 8.61e-05  | 5.06e-05  | 0.0794    | -0.00102  | -0.0242   | -5.26e-05 | -5.5e-05
NR_nu_n_NC_1Pi                ( 1) | 0.154        | 0         | 0         | 0           | 0         | 0.155     | 0         | -8.57e-06 | 0         | -8.57e-06 | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_NC_2Pi             ( 1) | 0.154        | 0         | 0         | 0           | 0         | 0.155     | 0         | -0.000397 | 0         | -0.000397 | 0         | 0         | 0         | 0         | 0         | 0
nuenuebar_xsec_ratio          (-1) | 0.151        | 0.0183    | 0         | 0.0531      | -0.0473   | 0         | 0         | 0.127     | 0.127     | 0.127     | 0.127     | 0.127     | 0.127     | 0.127     | 0.127     | 0.127
NR_nu_np_CC_1Pi               ( 1) | 0.144        | 0         | 0.000574  | 0.0723      | 0.0783    | 0         | 0.00538   | -0.0121   | -0.0121   | 0         | -2.61e-07 | 0         | 0         | 0         | 0         | 0
flux_Nov17_9                  (-1) | 0.143        | 0.0353    | -0.0135   | -0.0222     | 0.0407    | -0.0228   | -0.0161   | 0.141     | -0.000507 | -0.0029   | -0.00301  | 0.167     | 0.0051    | -0.0165   | -0.000716 | -0.028
EMRecoUncorrInvSqrtND         ( 1) | -0.139       | 0         | 0         | 0           | 0         | 0         | 0         | -0.139    | 0.00192   | -0.00892  | 2.59e-06  | 0         | -0.132    | 0         | 0         | 0
E2p2h_B_nu                    (-1) | 0.138        | 0         | 0.00145   | 0.0726      | 0.0853    | 0         | 0         | -0.0214   | -0.0214   | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_24                 ( 1) | -0.138       | 0.0142    | 0.00298   | -0.147      | -0.0373   | 0.0172    | 0.000308  | 0.0116    | -0.0167   | -0.000224 | 7.4e-05   | 0.0281    | 0.000396  | 0.00151   | -0.000128 | -0.00096
FrPiProd_N                    (-1) | -0.129       | 0.001     | -7.32e-07 | -0.0422     | -0.0319   | -0.0214   | 0.000185  | -0.0344   | 0.000483  | 0.00676   | 0.00708   | 0.00708   | 0.0136    | -0.0084   | 0.0065    | -0.0179
ERecoScaleMuLArInvSqrtFD      ( 1) | 0.129        | 0         | 0         | 0           | 0         | 0         | 0.129     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_NC_1Pi             ( 1) | 0.129        | 0         | 0         | 0           | 0         | 0.129     | 0         | -0.00022  | 0         | -0.00022  | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_3                  ( 1) | -0.127       | -0.0353   | 0.00148   | -0.109      | -0.024    | 0.00759   | -0.000434 | 0.0324    | 0.0294    | -0.000139 | 0.000103  | 0.00948   | -0.000258 | -0.00908  | 0.000574  | 0.00292
EMRecoUncorrND                ( 1) | -0.115       | 0         | 0         | 0           | 0         | 0         | 0         | -0.115    | -9.61e-05 | -0.00481  | 2.59e-06  | 0         | -0.11     | 0         | 0         | 0
E2p2h_A_nu                    ( 1) | -0.0997      | 0         | -0.000607 | -0.0521     | -0.0628   | 0         | 0         | 0.0159    | 0.0159    | 0         | 0         | 0         | 0         | 0         | 0         | 0
EMRecoUncorrSqrtND            (-1) | 0.0954       | 0         | 0         | 0           | 0         | 0         | 0         | 0.0954    | 0.00505   | 0.00248   | 6.01e-08  | 0         | 0.0878    | 0         | 0         | 0
NR_nubar_n_CC_1Pi             ( 1) | 0.0867       | 0.0725    | 0         | 0           | 0         | 0         | 0         | 0.0142    | -0.00384  | -0.00384  | -0.00384  | -0.00384  | 0.0114    | 0.0537    | -0.0116   | -0.0507
flux_Nov17_26                 ( 1) | -0.0862      | -0.0272   | -0.00771  | 0.046       | -0.094    | -0.042    | -0.00413  | 0.0429    | 0.0192    | 0.00038   | -0.000191 | 0.0259    | -0.000812 | -0.00733  | 0.000826  | 0.00346
E2p2h_B_nubar                 (-1) | 0.0826       | 0.0195    | 0.00277   | 0.121       | 0         | 0         | 0         | -0.0609   | -0.00588  | -0.00588  | -0.00588  | -0.00588  | -0.00989  | -0.0489   | 0.000283  | -0.02
flux_Nov17_8                  (-1) | -0.0793      | -0.00311  | -0.000905 | -0.117      | 0.038     | -0.00212  | 0.000426  | 0.00519   | -0.00202  | -0.000268 | -0.000292 | 0.00276   | 0.000281  | 0.00478   | -0.000114 | -0.00186
flux_Nov17_16                 (-1) | -0.0766      | 0.00541   | 0.0114    | -0.632      | 0.586     | 0.0303    | 0.0264    | -0.104    | -0.109    | -0.000464 | 4.39e-05  | 0.00789   | -0.000248 | -0.00467  | 0.000925  | 0.00115
flux_Nov17_27                 (-1) | -0.0622      | 0.0104    | 0.000842  | -0.0511     | -0.0138   | 0.00586   | -0.00189  | -0.0126   | -0.00405  | -0.000139 | -9.27e-05 | -0.00691  | 0.000417  | 0.00103   | -0.000419 | -0.00306
flux_Nov17_2                  (-1) | 0.0581       | -0.019    | -0.000606 | 0.0511      | 0.0357    | -0.00237  | 0.00128   | -0.00794  | -0.0145   | -0.000157 | -0.000226 | 0.0067    | 0.000319  | 0.00419   | -0.000332 | -0.00556
E2p2h_A_nubar                 (-1) | 0.0552       | 0.0139    | 0.00172   | 0.0885      | 0         | 0         | 0         | -0.049    | -0.00427  | -0.00427  | -0.00427  | -0.00427  | -0.00669  | -0.0377   | 0.000412  | -0.0178
flux_Nov17_0                  ( 1) | 0.0551       | -0.0922   | 0.000317  | 0.0843      | -0.0206   | 0.000803  | -0.000256 | 0.0827    | 0.121     | 4.38e-05  | -0.000123 | -0.0584   | -0.00233  | 0.0205    | -4.86e-06 | -0.00091
