= Evis bin 1: 0 - 0.5GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
NR_nubar_p_NC_2Pi             (-1) | 0.00038      | 0         | 0         | 0           | 0         | 0         | 0         | 0.00038   | 0         | 0.00038   | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_NC_1Pi             ( 1) | -0.000157    | 0         | 0         | 0           | 0         | 0         | 0         | -0.000157 | 0         | -0.000157 | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_n_NC_1Pi             ( 1) | 0.000114     | 0         | 0         | 0           | 0         | 0         | 0         | 0.000114  | 0         | 0.000114  | 0         | 0         | 0         | 0         | 0         | 0         | 0
NuOnECCBkgSyst                (-1) | 3.29e-05     | 0         | 0         | 0           | 0         | 0         | 0         | 3.29e-05  | 0         | 0         | 3.29e-05  | 0         | 0         | 0         | 0         | 0         | 0
NuOnERecoEffSyst              ( 1) | 2.62e-05     | 0         | 0         | 0           | 0         | 0         | 0         | 2.62e-05  | 0         | 0         | 0         | 0         | 0         | 2.62e-05  | 0         | 0         | 0

= Evis bin 17: 6 - 10GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
EMRecoUncorrSqrtFD            ( 1) | 8.74         | 5.21      | -0.00528  | -1.48       | 0.179     | -0.0977   | -0.153    | 5.08      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 5.08      | 0
NR_nu_n_CC_3Pi                (-1) | -4.77        | 5.22      | -0.0882   | -5.7        | 0         | 0         | -0.387    | -3.81     | 0         | 0         | 5.75e-05  | 0         | -0.124    | -5.12     | 2.06      | -0.157    | -0.314
RecoEnergySqrtFD              (-1) | -3.15        | -2.48     | -0.0212   | 1.9         | -0.0612   | -0.0977   | 0.0908    | -2.48     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.48     | 0
RecoEnergyScaleFD             (-1) | -3.1         | -1.46     | -0.0299   | 0.898       | -0.0639   | -0.114    | 0.0908    | -2.42     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.42     | 0
EMRecoUncorrFD                (-1) | -2.98        | -1.68     | -0.0253   | 1.23        | -0.0686   | -0.0488   | 0.0908    | -2.47     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.47     | 0
ERecoScaleMuLArSqrtND         (-1) | 2.8          | 0         | 0         | 0           | 0         | 0         | 0         | 2.8       | 0.0397    | 0         | 0         | 0         | 2.76      | 0         | 0         | 0         | 0
NR_nu_n_CC_2Pi                (-1) | -2.72        | 2.94      | -0.0347   | -4.18       | 0         | 0         | -0.0984   | -1.34     | 0         | 0         | -3.61e-05 | 0         | -0.0803   | -0.819    | -0.159    | -0.245    | -0.0498
flux_Nov17_15                 (-1) | -2.5         | 1.31      | -0.0194   | -3.24       | 0.0256    | -0.0945   | -0.0792   | -0.397    | -0.248    | 0.0052    | 9.81e-06  | -0.0769   | 0.0203    | -0.0963   | 0.0301    | -0.0312   | -0.000908
NR_nu_p_CC_3Pi                (-1) | -2.46        | 2.56      | -0.0391   | -3.58       | 0         | 0         | -0.328    | -1.07     | 0         | 0         | 0         | 0         | -0.0776   | -1.83     | 0.877     | -0.115    | 0.103
ChargedHadRecoUncorrSqrtFD    ( 1) | 2.27         | 0.543     | 0.0172    | 0.479       | 0.0134    | 8.97e-16  | 0.0638    | 1.15      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 1.15      | 0
EMRecoUncorrInvSqrtFD         (-1) | -2.12        | -0.466    | -0.0173   | -0.31       | -0.032    | -0.0163   | 0.0165    | -1.29     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -1.29     | 0
RecoEnergyInvSqrtFD           (-1) | -2.05        | -0.424    | -0.0142   | -0.308      | -0.0244   | -0.0163   | 0.0166    | -1.28     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -1.28     | 0
flux_Nov17_21                 (-1) | 1.98         | 0.191     | 0.00217   | 1.48        | -0.0179   | 0.00469   | -0.00824  | 0.329     | 0.162     | -0.00106  | -6.14e-06 | 0.0986    | -0.00645  | 0.0793    | -0.0155   | 0.0121    | 0.000626
flux_Nov17_16                 ( 1) | 1.82         | 0.701     | -0.0036   | 1.15        | 0.0124    | -0.0265   | -0.0211   | 0.00839   | -0.11     | 0.00085   | 2.2e-07   | 0.0449    | -0.0119   | 0.0826    | -0.022    | 0.023     | 0.00122
ChargedHadRecoUncorrFD        (-1) | -1.8         | -0.261    | -0.0218   | -0.482      | -0.00798  | -0.0814   | -0.0577   | -0.889    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.889    | 0
ChargedHadRecoUncorrInvSqrtFD (-1) | -1.62        | -0.193    | -0.0171   | -0.572      | -0.00622  | -0.0488   | -0.0577   | -0.728    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.728    | 0
flux_Nov17_18                 (-1) | 1.37         | 0.735     | -0.0111   | 0.214       | -0.0489   | -0.0642   | -0.0668   | 0.609     | 0.468     | 0.0028    | 2.3e-07   | 0.0969    | 0.00076   | 0.0404    | -0.0062   | 0.00541   | 0.000761
flux_Nov17_14                 (-1) | 1.28         | -2.03     | 0.0334    | 4.21        | 0.0957    | 0.183     | 0.178     | -1.39     | -0.936    | -0.00851  | -7.74e-06 | -0.406    | -0.00921  | -0.0314   | -0.000446 | 0.00504   | 0.000279
ERecoScaleMuLArND             (-1) | 1.28         | 0         | 0         | 0           | 0         | 0         | 0         | 1.28      | 0.0725    | 0         | 0         | 0         | 1.2       | 0         | 0         | 0         | 0
flux_Nov17_20                 ( 1) | 1.26         | 0.459     | -0.00242  | 0.529       | -0.00802  | -0.0179   | -0.0187   | 0.319     | 0.0942    | 0.000646  | -2.76e-07 | 0.131     | -0.00809  | 0.102     | -0.0259   | 0.0239    | 0.00107
MaCCQE                        ( 1) | -1.23        | -1.3      | 0.0274    | 2.09        | 0.0634    | 0         | 0.0088    | -2.12     | -0.72     | 0         | 0         | 0         | -0.0452   | -1.66     | 0.515     | -0.0814   | -0.133
flux_Nov17_4                  ( 1) | 1.09         | 0.142     | 0.0078    | 1.59        | 0.00469   | 0.0374    | 0.0323    | -0.721    | -0.132    | -0.00169  | -1.68e-06 | -0.743    | -0.000991 | 0.139     | -0.0183   | 0.0176    | 0.0016
BhtBY                         ( 1) | -1.03        | 0.832     | -0.0113   | -1.16       | -0.00559  | -0.0836   | -0.0274   | -0.575    | 0.0243    | 0.00245   | 1.09e-06  | 0         | -0.0227   | -0.682    | 0.0889    | 0.0148    | 0.000477
flux_Nov17_0                  (-1) | 0.768        | 0.287     | 0.000741  | -0.102      | 0.00106   | 0.00304   | 0.00413   | 0.574     | 0.226     | 0.000154  | -2.17e-07 | 0.218     | -0.00717  | 0.106     | -0.0113   | 0.0125    | 0.00153
AhtBY                         (-1) | -0.762       | 0.592     | -0.0106   | -0.836      | -0.00399  | -0.0425   | -0.0399   | -0.421    | 0.017     | 0.00136   | -8.1e-07  | 0         | -0.0143   | -0.452    | 0.00101   | 0.0205    | 0.00594
ChargedHadRecoUncorrInvSqrtND ( 1) | -0.753       | 0         | 0         | 0           | 0         | 0         | 0         | -0.753    | -0.0787   | -0.00591  | 3.76e-07  | 0         | -0.669    | 0         | 0         | 0         | 0
ChargedHadRecoUncorrND        (-1) | 0.658        | 0         | 0         | 0           | 0         | 0         | 0         | 0.658     | 0.0312    | 0.0116    | 4.49e-07  | 0         | 0.615     | 0         | 0         | 0         | 0
ChargedHadRecoUncorrSqrtND    (-1) | 0.638        | 0         | 0         | 0           | 0         | 0         | 0         | 0.638     | 0.0317    | 0.0115    | 4.06e-07  | 0         | 0.594     | 0         | 0         | 0         | 0
flux_Nov17_25                 (-1) | -0.611       | 0.0407    | 0.000178  | -0.383      | 0.0123    | 0.000484  | 0.00697   | -0.288    | -0.132    | -7.65e-05 | 1.99e-06  | -0.129    | -0.00319  | -0.0258   | 3.27e-05  | 0.00216   | -0.000216
ChargedHadRecoResFD           (-1) | -0.595       | -0.0733   | -0.00826  | -0.329      | 1.45e-06  | -0.0326   | -7.83e-06 | -0.152    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.152    | 0
CV1uBY                        (-1) | 0.587        | -0.509    | 0.00538   | 0.711       | 0.00671   | 0.0611    | 0.0291    | 0.283     | -0.0347   | -0.00248  | -4.06e-06 | 0         | 0.0135    | 0.382     | -0.102    | 0.0224    | 0.00472
ERecoScaleMuLArInvSqrtND      ( 1) | -0.584       | 0         | 0         | 0           | 0         | 0         | 0         | -0.584    | -0.0615   | 0         | 0         | 0         | -0.523    | 0         | 0         | 0         | 0
flux_Nov17_17                 ( 1) | -0.583       | 0.341     | -0.00851  | -0.859      | -0.0114   | -0.0292   | -0.0263   | 0.0108    | 0.119     | 0.00206   | 4.2e-06   | 0.00585   | 0.0231    | -0.134    | 0.0399    | -0.043    | -0.00174
flux_Nov17_24                 ( 1) | -0.58        | -0.243    | 0.00247   | -0.113      | 0.0214    | 0.0112    | 0.0228    | -0.282    | -0.2      | -0.000542 | 3.35e-06  | -0.0782   | -0.00829  | -0.00121  | -0.00828  | 0.0139    | 0.000882
FrAbs_pi                      (-1) | 0.573        | 0.0766    | 0.0033    | 0.325       | 0.0102    | 0.0213    | 0.146     | -0.00891  | -0.0641   | -0.0151   | 3.6e-05   | 0         | -0.00532  | 0.0201    | 0.0125    | 0.208     | -0.165
NR_nubar_p_CC_3Pi             ( 1) | 0.549        | 0         | 0.00255   | 0.776       | 0.0613    | 0         | 0.0707    | -0.361    | -0.361    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_23                 (-1) | -0.538       | -0.142    | 0.00162   | -0.189      | 0.0155    | 0.00324   | 0.00794   | -0.236    | -0.157    | -0.000342 | -1.4e-06  | -0.081    | -0.0063   | 0.00341   | -0.0072   | 0.0118    | 0.000854
EMRecoResFD                   (-1) | 0.531        | 0.134     | 0         | 0.246       | 0.00333   | 0         | 0         | 0.148     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.148     | 0
NR_nu_n_NC_3Pi                ( 1) | 0.519        | 0         | 0         | 0           | 0         | 0.559     | 0         | -0.0397   | 0         | -0.0397   | 0         | 0         | 0         | 0         | 0         | 0         | 0
CV2uBY                        (-1) | -0.514       | 0.443     | -0.00468  | -0.62       | -0.00586  | -0.0532   | -0.0253   | -0.249    | 0.0303    | 0.00216   | 3.57e-06  | 0         | -0.0119   | -0.335    | 0.0904    | -0.0198   | -0.00416
flux_Nov17_13                 (-1) | 0.485        | 1.93      | -0.026    | -2.51       | -0.102    | -0.152    | -0.156    | 1.5       | 0.992     | 0.00632   | 2.09e-06  | 0.389     | -0.00601  | 0.127     | -0.0222   | 0.0162    | 0.00089
NR_nu_p_NC_3Pi                (-1) | -0.46        | 0         | 0         | 0           | 0         | -0.481    | 0         | 0.0209    | 0         | 0.0209    | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_22                 (-1) | -0.454       | -0.361    | 0.000403  | -0.326      | -0.0224   | 0.00661   | 0.0109    | 0.238     | 0.229     | 5.75e-05  | 3.14e-06  | 0.0314    | 0.0027    | -0.027    | 0.00406   | -0.00218  | 0.000191
flux_Nov17_11                 ( 1) | 0.438        | 0.536     | -0.0102   | -0.815      | -0.0573   | -0.0568   | -0.0636   | 0.905     | 0.554     | 0.00277   | 2e-06     | 0.282     | 0.00368   | 0.0711    | -0.0115   | 0.00499   | -0.00015
MuonRecoResFD                 ( 1) | 0.433        | -0.0628   | 0.0257    | 0.501       | 0.00167   | 0.163     | -0.0836   | -0.112    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.112    | 0
RecoEnergyScaleND             (-1) | 0.418        | 0         | 0         | 0           | 0         | 0         | 0         | 0.418     | 0.0117    | 0.0107    | 1.48e-07  | 0         | 0.396     | 0         | 0         | 0         | 0
BeRPA_A                       (-1) | 0.403        | 0.26      | -0.00297  | -0.453      | -0.0147   | 0         | -0.0028   | 0.617     | 0.21      | 0         | 0         | 0         | 0.0314    | 0.497     | -0.127    | 0.0092    | -0.00431
flux_Nov17_10                 ( 1) | 0.401        | -0.982    | 0.0124    | 1.5         | 0.0307    | 0.0706    | 0.0668    | -0.295    | -0.291    | -0.00308  | -2.28e-06 | 0.00213   | 4.96e-07  | -0.00324  | 3.93e-05  | -7.82e-05 | 6.43e-07
BeRPA_B                       (-1) | 0.395        | 0.274     | -0.00455  | -0.481      | -0.0164   | 0         | -0.00448  | 0.628     | 0.21      | 0         | 0         | 0         | 0.0283    | 0.513     | -0.128    | 0.00709   | -0.00291
NR_nubar_n_CC_3Pi             ( 1) | 0.385        | 0         | 0.00402   | 0.651       | 0.0494    | 0         | 0.0488    | -0.368    | -0.368    | 0         | 3.48e-06  | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_26                 (-1) | -0.383       | -0.379    | 0.00488   | 0.0652      | 0.00899   | 0.0224    | 0.0222    | -0.128    | -0.0933   | -0.00127  | -6.8e-07  | -0.0527   | -0.00623  | 0.0219    | -0.00852  | 0.0108    | 0.000972
RecoEnergyInvSqrtND           (-1) | 0.378        | 0         | 0         | 0           | 0         | 0         | 0         | 0.378     | 0.0235    | 0.00539   | 1.1e-07   | 0         | 0.349     | 0         | 0         | 0         | 0
NR_nu_p_CC_2Pi                (-1) | -0.365       | 1.26      | -0.0174   | -1.45       | 0         | 0         | -1.65e-05 | -0.16     | 0         | 0         | 0         | 0         | -0.0306   | 0.0371    | -0.0499   | -0.0655   | -0.0516
flux_Nov17_1                  (-1) | 0.363        | 0.306     | -0.00406  | -0.281      | -0.0253   | -0.0241   | -0.0234   | 0.415     | 0.262     | 0.00105   | 1.99e-06  | 0.069     | -0.000129 | 0.0817    | -0.0173   | 0.0171    | 0.000856
Theta_Delta2Npi               (-1) | 0.35         | 0.292     | 0.000158  | -0.243      | -0.00905  | 0.00358   | -1.87e-06 | 0.307     | 0.0636    | -5.84e-06 | 0         | 0         | 0.0111    | 0.335     | -0.131    | 0.0179    | 0.0102
CCQEPauliSupViaKF             ( 1) | 0.343        | 0.222     | -0.0026   | -0.441      | -0.0162   | 0         | -0.00201  | 0.583     | 0.239     | 0         | 1.65e-09  | 0         | 0.0283    | 0.415     | -0.103    | 0.00935   | -0.00619
MvCCRES                       (-1) | 0.334        | 1.11      | -0.0225   | -1.71       | -0.0407   | 0         | -1.61e-05 | 1         | 0.435     | 0         | -3.94e-11 | 0         | 0.0192    | 0.874     | -0.35     | 0.0227    | 0.00254
BeRPA_D                       (-1) | 0.322        | 0.289     | -0.00535  | -0.477      | -0.0147   | 0         | -0.00157  | 0.532     | 0.17      | 0         | 0         | 0         | 0.0125    | 0.433     | -0.119    | 0.00789   | 0.0273
NR_nubar_p_CC_2Pi             ( 1) | 0.319        | 0         | 0.00249   | 0.66        | 0.0741    | 0         | 0.0418    | -0.459    | -0.459    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_12                 ( 1) | -0.314       | 0.336     | -0.0035   | -0.427      | -0.00206  | -0.0181   | -0.0133   | -0.187    | 0.0183    | 0.000748  | 1.09e-06  | -0.14     | -0.00218  | -0.0714   | 0.0131    | -0.00523  | 0.000299
FrCEx_pi                      (-1) | -0.314       | -0.08     | 0.00402   | -0.363      | 0.00102   | 0.0426    | 0.0182    | 0.0632    | -0.000363 | -0.000594 | -1.57e-07 | 0         | -0.005    | -0.012    | 0.0814    | -0.0373   | 0.0371
ERecoScaleMuLArSqrtFD         ( 1) | -0.312       | 0         | 0         | 0           | 0         | 0         | -0.312    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
