= Evis bin 1: 0 - 0.5GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
flux_Nov17_8                  (-1) | -0.0419      | -0.00234  | -0.000789 | -0.0737     | 0.0295    | -0.000549 | 0.000328  | 0.0057    | -0.00995  | -2.96e-05 | -3.37e-07 | 0.013     | -0.000315 | 0.00114   | 0.000298  | 0.00154   | 0.00015
VecFFCCQEshape                (-1) | 0.0415       | -0.00051  | -0.0075   | -0.0398     | 0.0132    | 0         | -1.76e-05 | 0.0761    | 0.0138    | 0         | 0         | 0         | 0.00297   | 0.0498    | -0.00205  | 0.00563   | 0.00597
flux_Nov17_16                 (-1) | -0.0411      | 0.00703   | 0.00447   | -0.547      | 0.516     | 0.0417    | 0.0233    | -0.0868   | -0.103    | -0.0011   | 3.8e-06   | 0.0224    | 0.00107   | -0.00574  | 0.000956  | -0.00215  | 0.000305
CCQEPauliSupViaKF             (-1) | 0.0275       | 0.0736    | 0.00274   | 0.324       | 0.133     | 0         | 1.13e-05  | -0.506    | -0.0684   | 0         | -5.44e-08 | 0         | -0.0328   | -0.419    | 0.0324    | -0.026    | 0.00656
E2p2h_B_nubar                 (-1) | 0.0239       | 0.0224    | 0         | 0.0673      | 0         | 0         | 0         | -0.0658   | 0         | 0         | 0         | 0         | -0.00266  | -0.0628   | 0.00888   | -0.00935  | 9.97e-05
ChargedHadRecoResND           (-1) | 0.0224       | 0         | 0         | 0           | 0         | 0         | 0         | 0.0224    | 0.00476   | 8.19e-05  | 3.32e-09  | 0         | 0.0175    | 0         | 0         | 0         | 0
flux_Nov17_23                 ( 1) | -0.0173      | -0.00128  | -0.00144  | -0.00363    | 0.0818    | -0.00339  | 0.000518  | -0.0898   | 0.000473  | -0.000157 | 6.04e-08  | -0.0868   | 0.00176   | -0.00579  | 0.000876  | -0.000359 | 0.000231
EMRecoResND                   (-1) | -0.0149      | 0         | 0         | 0           | 0         | 0         | 0         | -0.0149   | -0.000891 | 0.00179   | -5.48e-06 | 0         | -0.0158   | 0         | 0         | 0         | 0
FrPiProd_pi                   (-1) | 0.0127       | 0.000128  | -0.00032  | 0.00325     | -0.0228   | 0.0272    | 0.00836   | -0.00313  | 0.000907  | 0.00117   | -7.52e-06 | 0         | 0.0074    | 0.00598   | 1.68e-05  | -0.0163   | -0.00227
E2p2h_A_nubar                 (-1) | 0.0107       | 0.0168    | 0         | 0.0498      | 0         | 0         | 0         | -0.0559   | 0         | 0         | 0         | 0         | -0.00128  | -0.0511   | 0.00703   | -0.011    | 0.000342
FrCEx_N                       (-1) | 0.0104       | -0.000487 | -0.0616   | 0.012       | 0.0149    | 0.0443    | -0.0686   | 0.0699    | 0.0395    | -0.0014   | 4.77e-06  | 0         | -0.0117   | -0.0106   | 0.00637   | -0.0183   | 0.0663
MuonRecoResND                 ( 1) | -0.00744     | 0         | 0         | 0           | 0         | 0         | 0         | -0.00744  | 0.00287   | -0.00206  | -4.59e-06 | 0         | -0.00838  | 0         | 0         | 0         | 0
FrPiProd_N                    (-1) | 0.00663      | 0.00141   | -0.00417  | 0.0304      | -0.00855  | -6.42e-05 | 0.0189    | -0.0314   | -0.009    | 0.0004    | -1.95e-07 | 0         | 0.00484   | -0.0212   | 0.000589  | -0.0228   | 0.0158
NuOnENCBkgSyst                ( 1) | -0.00408     | 0         | 0         | 0           | 0         | 0         | 0         | -0.00408  | 0         | -0.00408  | 0         | 0         | 0         | 0         | 0         | 0         | 0
MvNCRES                       ( 1) | 0.00214      | 0         | 0         | 0           | 0         | 0.00251   | 0         | -0.000373 | 0         | -0.000373 | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_p_NC_1Pi                (-1) | -0.00186     | 0         | 0         | 0           | 0         | 0         | 0         | -0.00186  | 0         | -0.00186  | 0         | 0         | 0         | 0         | 0         | 0         | 0
NuOnERecoEffSyst              (-1) | -0.000112    | 0         | 0         | 0           | 0         | 0         | 0         | -0.000112 | 0         | 0         | 0         | 0         | 0         | -0.000112 | 0         | 0         | 0
NuOnECCBkgSyst                ( 1) | -2.57e-05    | 0         | 0         | 0           | 0         | 0         | 0         | -2.57e-05 | 0         | 0         | -2.57e-05 | 0         | 0         | 0         | 0         | 0         | 0

= Evis bin 14: 3.75 - 4GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
EMRecoUncorrSqrtFD            (-1) | -8.38        | -0.0244   | -0.325    | -0.103      | -0.131    | -0.0515   | 0.123     | -7.87     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -7.87     | 0
ERecoScaleMuLArSqrtND         (-1) | 3.81         | 0         | 0         | 0           | 0         | 0         | 0         | 3.81      | -0.0281   | 0         | 0         | 0         | 3.83      | 0         | 0         | 0         | 0
RecoEnergyInvSqrtFD           (-1) | -3.74        | -0.0507   | -0.0385   | -0.415      | -0.187    | -0.464    | -0.0879   | -2.5      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.5      | 0
EMRecoUncorrInvSqrtFD         (-1) | -3.64        | -0.0503   | -0.0907   | -0.173      | -0.225    | -0.361    | -0.0879   | -2.65     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.65     | 0
flux_Nov17_13                 ( 1) | 3.46         | 0.0237    | 0.0562    | 1.63        | 1.34      | 0.32      | 0.0741    | 0.0148    | -0.302    | -0.0019   | -3.77e-06 | 0.322     | 0.00331   | 0.0122    | -0.00193  | -0.023    | -0.000534
flux_Nov17_14                 ( 1) | -3.37        | -0.0147   | -0.0618   | -1.64       | -1.27     | -0.345    | -0.0701   | 0.0314    | 0.29      | 0.00281   | 1.05e-05  | -0.266    | -0.00198  | -0.0133   | 0.00231   | 0.0164    | 0.000166
EMRecoUncorrFD                (-1) | -3.28        | -0.0352   | -0.109    | 1.89        | -0.275    | 0.0515    | -0.127    | -4.67     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -4.67     | 0
ChargedHadRecoUncorrInvSqrtFD (-1) | -3.23        | -0.0156   | -0.0473   | -1.34       | -0.0502   | -0.567    | -0.271    | -0.939    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.939    | 0
MvCCRES                       ( 1) | 3            | 0.186     | 0.083     | 1.66        | 0.906     | 0         | 0         | 0.161     | -0.135    | 0         | -3.38e-07 | 0         | 0.00443   | 0.211     | 0.0235    | 0.0386    | 0.0181
RecoEnergySqrtFD              (-1) | -2.79        | 0.0364    | -0.0439   | 0.967       | -0.0551   | -0.155    | -0.127    | -3.41     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -3.41     | 0
RecoEnergyScaleFD             (-1) | -2.69        | -0.0294   | -0.0449   | 2.11        | -0.314    | -0.309    | -0.127    | -3.97     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -3.97     | 0
ChargedHadRecoUncorrFD        (-1) | -2.45        | -0.0176   | -0.0706   | -0.869      | -0.0517   | -0.412    | -0.271    | -0.754    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.754    | 0
MaCCQE                        ( 1) | 2.16         | 0.222     | 0.14      | 1.32        | 1.07      | 0         | 0         | -0.59     | -0.229    | 0         | 0         | 0         | -0.0685   | -0.209    | 0.0591    | -0.142    | -0.00128
NR_nu_n_CC_3Pi                ( 1) | 2.12         | 0         | 0.0828    | 1.35        | 0.669     | 0         | 0.106     | -0.086    | -0.086    | 0         | 1.52e-07  | 0         | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArND             (-1) | 2.01         | 0         | 0         | 0           | 0         | 0         | 0         | 2.01      | -0.0172   | 0         | 0         | 0         | 2.02      | 0         | 0         | 0         | 0
FrInel_pi                     (-1) | 1.75         | 0.00335   | -0.0481   | 1.98        | -0.082    | -0.149    | 0.0332    | 0.0165    | 0.0115    | 0.00444   | 1.85e-05  | 0         | 0.067     | -0.0778   | 0.0382    | -0.134    | 0.107
ChargedHadRecoUncorrSqrtFD    (-1) | -1.57        | -0.0207   | -0.124    | -0.431      | -0.0632   | -0.0515   | -0.299    | -0.585    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.585    | 0
NR_nu_n_CC_2Pi                ( 1) | 1.55         | 0         | 0.0379    | 0.566       | 0.946     | 0         | 0.116     | -0.116    | -0.116    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_CC_2Pi             (-1) | -1.53        | -0.116    | -0.00492  | -0.911      | 0         | 0         | -0.0791   | -0.418    | 0         | 0         | 0         | 0         | -0.0805   | -0.377    | 0.0713    | -0.0325   | 0.00148
NR_nubar_p_CC_1Pi             (-1) | -1.5         | -0.237    | -0.00501  | -0.796      | 0         | 0         | -0.0351   | -0.432    | 0         | 0         | 1.46e-07  | 0         | -0.147    | -0.549    | 0.00764   | 0.244     | 0.0161
flux_Nov17_10                 (-1) | -1.33        | 0.0286    | -0.0214   | -0.736      | -0.408    | -0.118    | -0.0276   | -0.0516   | 0.0784    | 0.000558  | 2.62e-06  | -0.131    | -2.51e-08 | 6.82e-06  | -3.43e-07 | 5.33e-05  | 3.82e-07
flux_Nov17_4                  ( 1) | 1.21         | 0.152     | 0.00581   | 0.497       | -0.000141 | 0.0405    | 0.000767  | 0.511     | 0.205     | 0.00133   | -1.03e-07 | 0.298     | 0.000265  | -0.00114  | 0.000347  | 0.00225   | -3.96e-05
ERecoScaleMuLArInvSqrtND      (-1) | 1.1          | 0         | 0         | 0           | 0         | 0         | 0         | 1.1       | 0.00826   | 0         | 0         | 0         | 1.09      | 0         | 0         | 0         | 0
FrAbs_pi                      ( 1) | 0.94         | -0.0239   | -0.0225   | 1.53        | -0.0898   | -0.199    | -0.0502   | -0.208    | 0.0199    | -0.00205  | -3.15e-05 | 0         | 0.0393    | -0.0987   | 0.0269    | -0.254    | 0.0611
ChargedHadRecoUncorrInvSqrtND (-1) | 0.922        | 0         | 0         | 0           | 0         | 0         | 0         | 0.922     | 0.0203    | 0.0158    | 9.25e-05  | 0         | 0.884     | 0         | 0         | 0         | 0
NR_nu_p_CC_3Pi                ( 1) | 0.902        | 0         | 0.0137    | 0.335       | 0.551     | 0         | 0.0719    | -0.0703   | -0.0703   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_n_CC_2Pi             (-1) | -0.896       | -0.153    | 0         | -0.455      | 0         | 0         | 0         | -0.288    | 0         | 0         | 0         | 0         | -0.0382   | -0.218    | 0.0482    | -0.104    | 0.0235
flux_Nov17_11                 (-1) | 0.879        | 0.00258   | 0.027     | 0.195       | 0.569     | 0.147     | 0.0279    | -0.0891   | -0.151    | -0.00165  | -3.5e-06  | 0.0581    | 0.000579  | 0.0199    | -0.00272  | -0.0125   | -0.000217
Theta_Delta2Npi               (-1) | -0.854       | -0.0243   | -0.0229   | -0.548      | -0.215    | 0         | 0         | -0.0438   | 0.0283    | -2.11e-05 | 0         | 0         | 0.00208   | -0.022    | -0.0089   | -0.0573   | 0.0141
NR_nu_p_CC_2Pi                ( 1) | 0.773        | 0         | 0.00636   | 0.212       | 0.567     | 0         | 0.0625    | -0.0757   | -0.0757   | 0         | -3.69e-05 | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_19                 ( 1) | -0.734       | -0.0119   | -0.0242   | -0.0892     | -0.518    | -0.123    | -0.029    | 0.0614    | 0.113     | 0.00136   | 4.37e-06  | -0.0485   | 0.000715  | -0.00823  | 0.00125   | 0.00188   | -0.000234
FrCEx_N                       (-1) | -0.714       | -0.0102   | 0.0109    | -0.572      | -0.0172   | -0.0887   | 0.0239    | -0.0601   | 0.0353    | -0.00219  | 1.29e-05  | 0         | -0.0256   | 0.00107   | 0.00698   | -0.107    | 0.031
MuonRecoResFD                 ( 1) | -0.692       | 0.0158    | -0.0564   | 0.0341      | -0.0382   | -0.721    | 0         | 0.0737    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.0737    | 0
FrInel_N                      ( 1) | -0.684       | -0.0329   | 0.0065    | -0.442      | 0.0296    | -0.0949   | -0.0449   | -0.105    | 0.0257    | 0.00215   | 4.74e-06  | 0         | -0.00179  | -0.0145   | -0.0013   | -0.0753   | -0.0403
ChargedHadRecoUncorrND        (-1) | 0.674        | 0         | 0         | 0           | 0         | 0         | 0         | 0.674     | 0.0289    | 0.0084    | 9.25e-05  | 0         | 0.636     | 0         | 0         | 0         | 0
BhtBY                         (-1) | 0.656        | 0.00228   | 0.00833   | 0.235       | 0.206     | 0.164     | 0.05      | -0.00874  | -0.0168   | -2.51e-05 | -3.33e-08 | 0         | 0.00184   | -0.0103   | -0.00902  | 0.0101    | 0.0156
nuenumu_xsec_ratio            (-1) | 0.648        | 0.00811   | 0         | 0.453       | 0.0968    | 0         | 0         | 0.0893    | 0         | 0         | 0         | 0         | 0         | 0         | -0.0171   | 0.0138    | 0.0926
NR_nubar_n_CC_3Pi             (-1) | -0.602       | -0.0692   | -0.00522  | -0.342      | 0         | 0         | -0.0549   | -0.13     | 0         | 0         | 0         | 0         | -0.0184   | -0.165    | 0.0921    | -0.0319   | -0.00685
NR_nu_n_NC_3Pi                ( 1) | 0.577        | 0         | 0         | 0           | 0         | 0.582     | 0         | -0.00469  | 0         | -0.00469  | 0         | 0         | 0         | 0         | 0         | 0         | 0
FrAbs_N                       (-1) | 0.555        | 0.0086    | 0.0156    | 0.34        | 0.068     | -0.0107   | -0.0298   | 0.163     | 0.00448   | 0.000567  | -4.09e-06 | 0         | 0.0257    | 0.0467    | -0.00747  | 0.122     | -0.0289
MaCCRES                       ( 1) | 0.517        | 0.0384    | 0.014     | 0.279       | 0.164     | 0         | 0         | 0.0214    | -0.0271   | 0         | -4.04e-08 | 0         | 0.000388  | 0.0292    | 0.00449   | 0.00677   | 0.00774
NR_nu_n_NC_2Pi                ( 1) | 0.507        | 0         | 0         | 0           | 0         | 0.51      | 0         | -0.00255  | 0         | -0.00255  | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_CC_3Pi             (-1) | -0.506       | -0.0696   | -0.0192   | -0.228      | 0         | 0         | -0.0351   | -0.154    | 0         | 0         | 8.81e-08  | 0         | -0.0302   | -0.191    | 0.0932    | -0.0317   | 0.0058
BeRPA_D                       ( 1) | 0.503        | 0.0515    | 0.0328    | 0.297       | 0.241     | 0         | 0         | -0.12     | -0.0536   | 0         | 0         | 0         | -0.0151   | -0.0271   | 0.0143    | -0.0397   | 0.00114
CV1uBY                        (-1) | 0.487        | 0.00799   | 0.00743   | 0.222       | 0.11      | 0.104     | 0.0287    | 0.00719   | -0.0096   | -0.00101  | 0         | 0         | 0.00236   | 0.0278    | -0.00198  | -0.0111   | 0.000685
ChargedHadRecoUncorrSqrtND    (-1) | 0.485        | 0         | 0         | 0           | 0         | 0         | 0         | 0.485     | 0.0321    | 0.00531   | 9.25e-05  | 0         | 0.448     | 0         | 0         | 0         | 0
flux_Nov17_18                 (-1) | -0.473       | 0.014     | -0.0299   | 0.331       | -0.591    | -0.161    | -0.0354   | -0.000241 | 0.115     | 0.00133   | 7.48e-07  | -0.115    | 5.83e-05  | -0.00269  | 0.00089   | -6.12e-05 | 1.1e-06
RecoEnergyInvSqrtND           (-1) | 0.468        | 0         | 0         | 0           | 0         | 0         | 0         | 0.468     | 0.0137    | 0.0134    | 9.24e-05  | 0         | 0.44      | 0         | 0         | 0         | 0
BeRPA_B                       ( 1) | 0.457        | 0.0669    | 0.0165    | 0.421       | 0.236     | 0         | 0         | -0.283    | -0.0683   | 0         | 0         | 0         | -0.0311   | -0.173    | 0.0227    | -0.0292   | -0.00499
flux_Nov17_15                 (-1) | -0.454       | -0.0214   | -0.0124   | -0.351      | -0.189    | -0.0593   | -0.00249  | 0.181     | 0.039     | 0.0015    | 9.25e-06  | 0.148     | 0.00125   | -0.000131 | 0.000211  | -0.007    | -0.000306
